,,N4510EB,"Dispensers, Liquid Soap"
,,N4510EC,"Dispensers, Paper Towel"
,,N4510EE,"Dispensers, Disinfecting, Automatic, Washrooms"
,,N4510FB,"Holders, Toilet Paper, Metal"
,,N4510G,Plumbing Fixture Trim
,,N4510GA,"Plumbing Supplies, Fittings, Faucets, Etc."
,,N4510GAA,"Plumbing Supplies, Fitting, Faucets, N.E.S."
,,N4510GAB,"Plumbing Supplies, Energy Conserving Types"
,,N4510GC,"Valves, Mixing, Thermostatic"
,,N4510GD,"Seats, Toilet, Plastic"
,4520 Space Heating Equipment and Domestic Water Heaters,N4520,Space and Water Heating Equipment
,,N4520A,"Furnaces, Warm Air, Oil, Gas or Solid Fuel (Domestic)"
,,N4520B,Heaters
,,N4520BA,"Heaters, Space, Electric"
,,N4520BAD,"Heaters, Space, Electric, Radiant"
,,N4520BB,"Heaters, Gas or Oil (Domestic)"
,,N4520BE,"Heaters, Water (Domestic)"
,,N4520BEB,"Heaters, Water, Gas (Domestic)"
,,N4520BED,"Heaters, Water, Steam, Thermostatic (Domestic)"
,,N4520BEE,"Heaters, Water, Oil (Industrial)"
,,N4520BEF,"Heaters, Water, Steam, Thermostatic (Industrial)"
,,N4520D,"Radiators, Steam and Hot Water (Domestic)"
,,N4520E,"Tanks, Hot Water Storage (Domestic)"
,,N4520F,"Valves, Radiator, Heating and Plumbing (Domestic)"
,,N4520G,Heating and Air Circulating Ductwork and Accessories
,,N4520GA,Heating and Air Circulating Ductwork and Accessories (Domestic)
,,N4520GB,Heating and Air Circulating Ductwork and Accessories (Industrial and Commercial)
,,N4520J,Non-Domestic Space and Water Heater Equipment
,,N4520JA,"Heaters, Space, Industrial, Portable"
,,N4520JB,"Heaters, Extraction (Industrial)"
,,N4520JC,Solar Space Heating Systems (Industrial)
,,N4520JD,"Humidifiers, Industrial"
,,N4520JE,"Solar, Collectors, Heating Units (Industrial)"
,,N4520K,"Stoves, Wood, Space Heating"
,,N4520L,Humidifiers (Self Contained) Domestic
,,N4520M,Geothermal Heating and Cooling Equipment
,4530 Fuel Burning Equipment Units,N4530,Fuel Burning Equipment Units
,,N4530A,"Burners, Oil"
,,N4530AA,"Burners, Oil, Commercial"
,,N4530AC,"Burners, Gas, Commercial"
,,N4530B,"Oil Burner, Components"
,"4540 Miscellaneous Plumbing, Heating and Sanitation Equipment",N4540,Waste Disposal Equipment
,,N4540A,Garbage Disposal Units
,,N4540AA,"Garbage Disposal Machine, Commercial"
,,N4540AD,"Garbage Disposal Units, N.E.S."
,,N4540D,Incinerators
,,N4540DA,"Incinerator, Sewage and Solids"
,,N4540E,Septic Tanks
,,N4540G,"Disposal Equipment, Fluorescent Lamp (bulb)"
46 Water Purification and Sewage Treatment Equipment,4610 Water Purification Equipment,N4610,Water Purification Equipment
,,N4610A,"Anti-Pollution Chlorination Systems, Marine"
,,N4610E,"Filter, Fluid, Water Purification"
,,N4610L,Water Purification Systems
,,N4610LA,"Water Purification System, Reverse Osmosis"
,,N4610LB,"Water Purification System, Ultraviolet"
,,N4610LC,"Water Purification Equipment, N.E.S."
,,N4610LD,"Water Purification Systems, Disinfectant Addition"
,,N4610N,Water Separators
,,N4610P,Water Softeners
,,N4610Q,Water Softening Equipment
,,N4610R,Water Softening System
,"4620 Water Distillation Equipment, Marine and Industrial",N4620,"Water Distillation Equipment, Marine and Industrial"
,,N4620A,Water Distillation Equipment
,,N4620AA,Water Distillation Equipment (Except Marine)
,,N4620AB,Water Distillation Equipment (Marine)
,,N4620ABA,"Water Distillation Equipment, Marine, Reverse Osmosis"
,,N4620ABB,"Water Distillation Equipment, Marine, Steam Operated"
,,N4620ABC,"Water Distillation Equipment, Marine, Heat Recovery"
,4630 Sewage Treatment Equipment,N4630,Sewage Treatment Equipment
,,N4630AC,"Screens, Sewage Treatment Plant"
,,N4630AF,Clarifier/Settling Tank
,,N4630AG,Field Erected Treatment Plants
,,N4630AK,Aerator Mechanical
,,N4630AL,Sludge Collector
,,N4630AP,Sludge De-Watering Equipment
,,N4630AS,Package Plant - Marine
,,N4630BA,"Distillation Plant, Sewage Treatment"
,,N4630BC,"Chlorination Plant, Sewage Treatment"
,,N4630BE,"Mixers, Sewage Treatment Plant"
,,N4630BF,Lift Stations
,,N4630BG,Submersible Sewage Pumps
,,N4630BH,"Solids Pumps, Sewage Treatment Plant"
,,N4630BJ,"Blowers, Sewage Aeration"
,,N4630BL,"Instruments and Controls, Sewage Treatment Plant"
,,N4630BM,"Samplers, Sewage Treatment Plant"
"47 Pipe, Tubing, Hose, and Fittings",4710 Pipe and Tube,N4710,"Pipe, Tube and Rigid Tubing"
,,N4710A,Pipe (Except Aircraft)
,,N4710AA,Pipe Brass (Except Aircraft)
,,N4710AB,"Pipe, Culvert, Except Nestable"
,,N4710AE,"Pipe, Galvanized and Black (Except Aircraft)"
,,N4710AF,"Pipe, Hydraulic (Except Aircraft)"
,,N4710AH,"Pipe, Plastic (Except Aircraft)"
,,N4710AJ,"Pipe, Soil, Cast Iron"
,,N4710AK,"Pipe, Stainless Steel (Except Aircraft)"
,,N4710AL,"Pipe, Welded Steel (Except Aircraft)"
,,N4710AM,"Pipe, Steel, Polyurethane Insulated"
,,N4710AN,"Pipe, Copper, Polyurethane Insulated"
,,N4710B,"Piping, Prefabricated Steel and Iron"
,,N4710C,"Tube, Metallic and Nonmetallic (Except Special Purpose)"
,,N4710DE,"Tube Assemblies, Aircraft"
,,N4710E,"Pipe, Sewer"
,"4720 Hose and Tubing, Flexible",N4720,Hose and Flexible Tubing
,,N4720A,"Hose, Flexible (Except Fire Hose)"
,,N4720AA,"Hose, Air Breathing, Multiapplication"
,,N4720AB,"Hose, Air Duck, Ventilating"
,,N4720AC,"Hose, Hydraulic Multiapplication"
,,N4720AD,"Hose, Hydraulic and Pneumatic, High Pressure"
,,N4720AF,"Hose, Metallic, Flexible"
,,N4720AHB,"Hose, Plastic, Tetrafluoroethylene, High Temperature, Medium Pressure"
,,N4720AJ,"Hose, Rubber"
,,N4720B,Hose Assemblies
,,N4720BB,"Hose Assemblies, Corrugated Steel"
,,N4720BC,"Hose Assemblies, Fuel"
,,N4720BK,"Hose Assemblies, Rubber, Fuel, Collapsible"
,,N4720C,Tubing Rubber
,,N4720E,Hose Aircraft
,,N4720EA,"Hose, Aircraft, All Pressures (Approved)"
,,N4720F,"Hose Assemblies, Aircraft"
,,N4720H,"Tubing, polyethylene"
,,N4720J,"Tubing, Polyvinylchloride"
,,N4720K,"Hose, Flotation, Oil Resistant"
,"4730 Fittings and Specialties; Hose, Pipe and Tube",N4730,"Hose, Pipe, Tube, Lubrication, and Railing Fittings"
,,N4730A,"Clamp, Hose"
,,N4730B,"Couplings, Hose-Pipe"
,,N4730BB,"Couplings, Pipe"
,,N4730BC,"Coupling, Assemblies, Quick Disconnect, Non-Airborne"
,,N4730C,"Fittings, Hose, Pipe and Tube (Except Aircraft)"
,,N4730CA,"Fittings, Hose"
,,N4730CB,"Fittings, Hose, Tetrafluoroethylene, Medium Pressure"
,,N4730CD,"Fittings, Pressure"
,,N4730CF,"Fittings, Pipe, Plastic, PVC"
,,N4730F,"Joints, Expansion"
,,N4730J,"Traps, Steam (Except Marine)"
,,N4730M,"Fittings, Pipe, Cast Iron and Steel (Underground Use)"
48 Valves,"4810 Valves, Powered",N4810,"Valves, Powered"
,,N4810A,"Valves, Angle and Cross, Powered"
,,N4810AE,"Valve, Butterfly, Powered"
,,N4810AL,"Valve, Gate, Powered"
,,N4810AN,"Valve, Globe, Powered"
,,N4810AU,"Valve, Marine, Specially Designed, Powered"
,,N4810AY,"Valve, Needle, Powered"
,,N4810BE,"Valve, Rotary Cam, Directional Control, Powered"
,,N4810BG,"Valve, Solenoid, Powered"
,,N4810D,"Valves, Globe and Gate, Powered"
,,N4810G,"Valves, Miniature, Special Application (All Types) Powered"
,,N4810J,"Valves, Marine, Specially Designed, Powered"
,,N4810L,"Valves, Solenoid, Powered"
,"4820 Valves, Non-Powered",N4820,"Valves, Nonpowered"
,,N4820AB,"Valves, Automatic Regulating Blender, Expansion, Pressure, Temperature and Tempering, Non-Powered"
,,N4820AD,"Valves, Bleeder Hydraulic System and Breather, Non-Powered"
,,N4820AE,"Valve, Air Pressure Relief, Non-Powered"
,,N4820AF,"Valves, Check, Fire Check, Lift Check, Restriction Check and Dashpot, Non-Powered"
,,N4820AJ,"Valve, Ball, Non-Powered"
,,N4820AL,"Valve, Ball Check, Non-Powered"
,,N4820AP,"Valves, Globe, Y and Plastic, Non-Powered"
,,N4820AS,"Valve, Check, Non-Powered"
,,N4820AZ,"Valves, Regulating Fluid Pressure and Temperature, Non-Powered"
,,N4820BE,"Diaphragm Relief Valve, Non-Powered"
,,N4820BN,"Valve, Exhaust Control, Non-Powered"
,,N4820C,"Valves, Flushing"
,,N4820CC,"Valve, Gate, Non-Powered"
,,N4820CE,"Valve, Marine, Specially Designed, Non-Powered"
,,N4820CJ,"Valve, Globe, Non-Powered"
,,N4820CK,"Valves, Hydraulic"
,,N4820CN,"Valve, Needle, Non-Powered"
,,N4820CQ,"Valve, Plug, Non-Powered"
,,N4820DA,"Valve, Regulating Fluid Pressure, Non-Powered"
,,N4820DC,"Valve, Regulating Non-Fluid Pressure, Non-Powered"
,,N4820DE,"Valve, Regulating Temperature, Non-Powered"
,,N4820DG,"Valve, Relief, Non-Powered"
,,N4820DL,"Valve, Relief, Pressure and Temperature, Non-Powered"
,,N4820DN,"Valve, Relief, Safety, Non-Powered"
,,N4820DQ,"Valve, Relief, Vacuum, Non-Powered"
49 Maintenance and Repair Shop Equipment,4910 Motor Vehicle Maintenance and Repair Shop Specialized Equipment,N4910,Motor Vehicle Maintenance and Repair Shop Specialized Equipment
,,N4910B,"Balancers, Automotive"
,,N4910D,"Bead Breakers, Tire"
,,N4910E,Brake Service Equipment
,,N4910H,"Dynamometer, Automotive"
,,N4910L,"Lifts, Motor Vehicle"
,,N4910M,"Mounters and Demounters, Tire"
,,N4910N,"Jacks, Automotive"
,,N4910P,"Spreader, Tire"
,,N4910RB,"Testers, Diesel Fuel Injection"
,,N4910V,Vehicle Washing Systems
,4920 Aircraft Maintenance and Repair Shop Specialized Equip ment,N4920,Aircraft Maintenance and Repair Shop Specialized Equipment
,,N4921,"Torpedo Maintenance, Repair and Checkout Specialized Equipment"
,,N4923,"Depth Charges and Underwater Mines Maintenance, Repair and Checkout Specialized Equipment"
,"4925 Ammunition Maintenance, Repair and Checkout Specialized Equipment",N4925,"Ammunition Maintenance, Repair and Checkout Specialized Equipment"
,,N4927,"Rocket Maintenance, Repair and Checkout Specialized Equipment"
,4930 Lubrication and Fuel Dispensing Equipment,N4930,Lubrication and Fuel Dispensing Equipment
,4931 Fire Control Maintenance and Repair Shop Specialized Equipment,N4931,"Fire Control Maintenance and Repair Shop Specialized Equipment, Unless Installed in a Vehicle, Aircraft, or Ship"
,,N4933,"Weapons Maintenance and Repair Shop Specialized Equipment, Excludes Airborne Weapons Maintenance and Repair Shop Equipment"
,"4935 Guided Missile Maintenance, Repair and Checkout Specialized",N4935,"Guided Missile Maintenance, Repair and Checkout Specialized Equipment"
,4940 Shop Specialized Equipment,N4940,"Maintenance and Repair Shop Specialized Equipment, Miscellaneous"
,,N4940B,"Auger Machines, Pipe and Sewer, Power Operated"
,,N4940C,Blast Cleaning Cabinets
,,N4940D,Blast Cleaning Machines
,,N4940E,"Blowers, Electrical, Portable"
,,N4940F,"Booths, Spraying"
,,N4940G,"Cleaner, Chassis"
,,N4940J,"Cleaning Machines, Small Parts"
,,N4940K,"Cleaning Machines, Ultrasonic"
,,N4940L,Degreasers
,,N4940M,"Maintenance Platforms, Industrial"
,,N4940N,"Sprayer, Paint"
,,N4940P,"Tube and Flue Cleaners, Boiler"
,,N4940R,"Cleaner, Pressure, Solvent-Water"
,,N4940S,Tank Cleaning Machines
,,N4940T,"Cleaner, Steam, Trailer Mounted"
,,N4940W,"Enclosures, Prefabricated, Special Purpose, Electromagnetic Shielding"
,,N4970,"Multiple Guided Weapons, Specialized Maintenance and Repair Shop Equipment"
51 Hand Tools,"5110 Hand Tools, Edged, Non-Powered",N5110,"Hand Tools, Edged, Nonpowered"
,,N5110B,"Blades, Hand, Hacksaw, CGSB 46-GP-1"
,,N5110C,"Chisel,Metal and Woodworking"
,,N5110D,"Cutters, Hand Powered"
,,N5110DC,"Cutters, Pipe and Tube, CGSB 39-GP-49"
,,N5110DE,"Cutters, Wire Rope, Hand Operated"
,,N5110GC,"Handles, Wood, Tool, Small (Chisels, Files, etc.)"
,,N5110J,Planes
,,N5110L,"Saws, Hand, Nonpowered, all Types"
,,N5110P,"Shears, Hand, Workshop Tools"
,,N5110Q,"Stamp, Marking, Steel (Die Set, Metal Stamping, Hand)"
,,N5110R,"Stripper, Wire, Bench"
,"5120 Hand Tools, Non-Edged, Non-Powered",N5120,"Hand Tools, Nonedged, Nonpowered"
,,N5120A,Shoptools and Equipment - General
,,N5120E,Jacks
,,N5120EA,"Jacks, Hydraulic, Hand"
,,N5120EB,"Jacks, Hydraulic, Lifting"
,,N5120GB,"Pliers, Retaining Ring"
,,N5120H,Pullers
,,N5120J,Punches
,,N5120LH,"Vises, Tool Room, Drill Press, Graduated"
,,N5120M,Wrenches
,,N5120MG,"Wrenches, Combination, Open End and Box, CGSB 39-GP-11C, 39-GP-11M"
,,N5120MJ,"Wrenches, Ratchet, Crow Foot, CGSB 39-GP-12B"
,,N5120ML,"Wrenches, Torque"
,,N5120MN,"Wrenches, Tap and Reamer"
,,N5120N,Tradesman and Special Tasks Tools
,,N5120NA,"Alignment Tools, Electronic Equipment"
,,N5120ND,Mechanics Hand Tools (Canadian MFR)
,,N5120NE,"Rivet Tools, Sheet Metal"
,,N5120NG,Logging Tools
,,N5120NJ,"Aircraft Tools, Special"
,,N5120NL,"Tools, Linesmen"
,,N5120NN,"Crimping, Installing and Removal Tools, Connector"
,"5130 Hand Tools, Power Driven",N5130,"Hand Tools, Power-Driven"
,,N5130A,Power Driven Hand Tool Accessories
,,N5130AB,"Wheels, Abrasive and Buffing for Hand Power Tools"
,,N5130BA,"Cutters, Cable, Cartridge Actuated"
,,N5130BB,"Driver, Stud, Powder Actuated"
,,N5130C,"Electric Portable Tools, All Types"
,,N5130CA,"Drills, Electric, Portable"
,,N5130CB,"Grinders, Electric, Portable"
,,N5130CE,"Polisher, Portable, Electric, Aircraft"
,,N5130CG,"Sander, Belt, Electric, Portable"
,,N5130CK,"Saw, Circular, Portable, Electric"
,,N5130CM,"Tools, Electric, Portable, N.E.S."
,,N5130D,"Pneumatic Portable Tools, All Types"
,,N5130DA,"Drills Pneumatic, Portable"
,,N5130DB,"Hammers, Chipping, Pneumatic"
,,N5130DC,"Nut Runner and Screwdriver, Pneumatic"
,,N5130DE,"Saw, Circular, Portable, Pneumatic"
,,N5130DG,"Tools, Pneumatic, Portable, N.E.S."
,,N5130DH,"Wrenches, Impact, Pneumatic"
,,N5130DK,"Socket, Socket Wrench, Impact Type"
,"5133 Drill, Bits, Counterbores and Countersinks: Hand and Machine",N5133,"Drill Bits, Counterbores and Countersinks, Hand and Machine"
,,N5133A,"Bits, Auger"
,,N5133B,Drillbits
,"5136 Taps, Dies and Collets: Hand and Machine",N5136,"Taps, Dies and Collets, Hand and Machine"
,,N5136A,"Die and Tap Set, Thread Cutting"
,,N5136B,"Pipe Threader and Dies, Hand and Power Operated"
,,N5136C,"Die, Thread Cutting"
,5140 Tool and Hardware Boxes,N5140,Tools and Hardware Boxes
,,N5140B,"Pouch, Mechanics Tools"
,,N5140C,"Tool Box, Portable"
,,N5140CA,"Tool Box Portable, Metal"
,,N5140E,"Bag, Tool, Satchel"
,"5180 Sets, Kits and Outfits of Hand Tools",N5180,"Sets, Kits, and Outfits of Hand Tools"
,,N5180A,"Tool Kit, Automotic Mechanics"
,,N5180B,"Tool Kit, Body and Fender Repair"
,,N5180C,"Tool Kit, Electricians"
,,N5180D,"Special Tools Automotive, Gasoline and Diesel"
52 Measuring Tools,"5210 Measuring Tools, Craftmens",N5210,"Measuring Tools, Craftsmen"
,,N5210A,Gage (Measuring Tool)
,,N5210AB,"Gage, Blocks, Square, Cylindrical, Ring"
,,N5210AE,"Gage, Centre"
,,N5210B,"Indicator, Dial"
,,N5210C,"Instruments, Measuring"
,,N5210D,"Levels, Bench, Carpenter and Machinist"
,,N5210E,"Tape Measuring, Surveyor"
,,N5210F,"Micrometers and Calipers, Inside and Outside"
,5220 Inspection Gages and Precision Layout Tools,N5220,Inspection Gages and Precision Layout Tools
,,N5220A,"Gage, Precision"
,,N5220B,"Plates, Surface"
,,N5220C,"Plates, Surface and Angle"
,,N5220D,Test Equipment and Inspection Gages
,,N5280,"Sets, Kits, and Outfits of Measuring Tools"
53 Hardware and Abrasives,5305 Screws,N5305,Screws
,,N5305B,"Screws, All Types and Materials (Except Aircraft)"
,5306 Bolts,N5306,Bolts
,,N5306A,"Bolts, Aircraft"
,,N5306B,"Bolts, All Types and Materials (Except Aircraft)"
,5307 Studs,N5307,Studs
,,N5307A,"Studs, Aircraft"
,5310 Nuts and Washers,N5310,Nuts and Washers
,,N5310A,"Nuts, All Types and Materials (Except Aircraft)"
,,N5310D,"Washers, (Except Aircraft)"
,"5315 Nails, Keys and Pins",N5315,"Nails, Keys and Pins"
,,N5315A,"Keys and Pins, Aircraft"
,,N5315C,Nails
,,N5315D,"Pins, (Except Aircraft)"
,5320 Rivets,N5320,Rivets
,,N5320A,"Rivets, Aircraft"
,5325 Fastening Devices,N5325,Fastening Devices
,,N5325C,"Fastening Device, All Types (Except Aircraft and Concrete Forms)"
,,N5325F,"Fastening Devices, Concrete Forms"
,5330 Packing and Gasket Materials,N5330,Packing and Gasket Material
,,N5330A,Packing-Gasket-Seal
,,N5330AD,"Gasket Sets, Rubber"
,,N5330AE,Gasket Sets (N.E.S.)
,,N5330C,"Packing, Preformed/Material"
,,N5330CA,"Packing Materials, All Types (Except Spec and Aircraft)"
,,N5330E,"Seals, and Seal Rings (Except Specially Designed)"
,,N5330EB,Seal Rings
,,N5330EE,"Seals, Self Locking"
,,N5331,O-Ring
,5335 Metal Screening,N5335,Metal Screening
,,N5335E,Steel Mesh
,5340 Miscellaneous Hardware,N5340,"Hardware, Commercial"
,,N5340A,General Hardware
,,N5340B,"Caster, Rigid/Swivel"
,,N5340C,"Mounts, Shock and Vibration"
,,N5340D,"Pads, Shock Mount"
,,N5340E,Hangers (Miscellaneous Hardware)
,,N5340EA,Hangers for Drop Ceilings
,,N5340F,"Hardware, General, Aircraft"
,,N5340G,"Hardware, General, Builders and Wholesale"
,,N5340H,Clamps
,,N5340K,Keys and Key Blanks
,,N5340L,"Locks, Flush"
,,N5340M,"Locks, Security, Correctional Services Only"
,,N5340N,Padlocks
,,N5340NT,"Padlock, Keyed Type"
,,N5340PA,Seals Plastic
,,N5340S,Lock Sets
,,N5340X,Brackets
,,N5342,"Hardware, Weapon System Refer to Parent Weapon System.  Anodes used on Navy Ships belong to HN Division"
,"5345 Disks and Stones, Abrasive",N5345,"Disks and Stones, Abrasive"
,,N5345A,Knife Sharpener (Abrasive)
,,N5345B,"Stone, Sharpening"
,5350 Abrasive Materials,N5350,Abrasive Materials
,,N5350A,Abrasive Cloth Assortments
,,N5350D,Steel Shot
,,N5350E,"Sand, Sandblast"
,,N5350F,"Abrasive, Grain"
,5355 Knobs and Pointers,N5355,Knobs and Pointers
,,N5355A,"Dials, Control/Scale, All Types"
,"5360 Coil, Flat and Wire Springs",N5360,"Coil, Flat and Wire Springs"
,,N5360A,Springs (Except Extension and Compression)
,,N5360B,"Springs, Extension and Compression"
,"5365 Rings, Shims and Spacers",N5365,"Bushings, Rings, Shims and Spacers"
,,N5365A,Retaining Rings
,,N5365B,"Shims, Spacers"
54 Prefabricated Structures and Scaffolding,5410 Prefabricated and Portable Buildings,N5410,Prefabricated and Portable Buildings
,,N5410A,"Buildings, Prefabricated (Types)"
,,N5410AB,"Buildings, Prefabricated, Inflatable or Air-Supported"
,,N5410AC,"Buildings, Prefabricated, Metal"
,,N5410AD,"Buildings, Prefabricated, Wood"
,,N5410AE,"Buildings, Prefabricated, Molded Concrete"
,,N5410AF,"Buildings, Prefabricated, Modular or Sectional"
,,N5410AG,"Buildings, Prefabricated, Portable or Relocatable"
,,N5410AH,"Buildings, Prefabricated, Panelized (Open or Closed Panels)"
,,N5410AN,"Buildings, Prefabricated, Fibreglass"
,,N5410B,"Buildings, Prefabricated (Special Purpose)"
,,N5410BH,"Buildings, Prefabricated, Portable or Relocatable, Laboratory"
,,N5410BP,"Buildings, Prefabricated, Greenhouse"
,,N5410BR,"Buildings, Prefabricated, Storage"
,,N5410BT,"Buildings, Prefabricated, Garage"
,,N5410BU,"Buildings, Prefabricated, Portable or Relocatable, Industrial Self-Contained Camp"
,,N5410C,"Buildings, Prefabricated and Portable (Customengineered)"
,,N5410D,"Hangars, Helicopter, Telescopic (Custom Engineered)"
,,N5410F,"Booth, Sound Proof"
,,N5410G,"Buildings, Prefabricated (Bullet Proof)"
,,N5410H,"Building, Prefabricated, Kiosk, Unarmoured"
,5411 Rigid Wall Shelters,N5411,Rigid Wall Shelters
,,N5411A,"Rigid Wall Shelters, Portable (Military Application)"
,,N5419,Collective Modular Support System
,"5420 Bridges, Fixed and Floating",N5420,"Bridges, Fixed and Floating"
,,N5420A,Bridge Bearings and Bearing Pads
,,N5420C,"Pontoons, Rubber (Bridge Sets)"
,5430 Storage Tanks,N5430,Storage Tanks
,,N5430A,"Tanks, Canvas, Water"
,,N5430B,"Tanks, Fabric, Collapsible"
,,N5430C,"Tanks, Fibreglass"
,,N5430D,"Tanks, Oil Storage"
,,N5430E,"Tanks, Storage, Metal"
,,N5430F,"Tanks, Underground Storage"
,,N5430H,"Tanks, Storage, Plastic"
,5440 Scaffolding Equipment and Concrete Forms,N5440,Scaffolding Equipment and Concrete Forms
,,N5440A,"Forms, Concrete"
,,N5440B,"Ladders, Extension and Stepladder"
,,N5440BA,"Ladders, Extension and Stepladder, Aluminum"
,,N5440BC,"Ladder, Mobile Safety"
,,N5440BD,"Ladder, Special Purpose, Aluminum or Fibreglass"
,,N5440C,Scaffolding
,,N5440CA,"Scaffolding, Aluminum"
,,N5440CB,"Scaffolding, Steel"
,,N5440E,"Ladders, Fixed, Metal"
,,N5440F,"Platforms, Telescoping"
,,N5440G,Accessories for Concrete Forms and Scaffolding
,,N5445,Prefabricated Tower Structures
,,N5445A,"Prefabricated Tower Structures, Aluminum"
,,N5445B,"Prefabricated Tower Structures, Steel"
,,N5445C,"Towers, Airport Control, Cabin"
,5450 Miscellaneous Prefabricated Structures,N5450,"Structures, Prefabricated, Miscellaneous"
,,N5450A,"Structures, Prefabricated, Wood, Energy Saving"
,,N5450B,Miscellaneous Prefabricated Structure - Steel
,,N5450C,Miscellaneous Prefabricated Structure - Aluminum
,,N5450D,"Bleachers, Seating"
"55 Lumber, Millwork, Plywood, and Veneer",5510 Lumber and Related Basic Wood Materials,N5510,Lumber and Related Basic Wood Material
,,N5510A,"Crossarms, Wood, Treated"
,,N5510B,Wharf Sticks - DPW Specification
,,N5510C,"Log, Wood"
,,N5510D,Lumber
,,N5510DA,"Lumber, Hardwood"
,,N5510DAA,"Lumber, Hardwood, Teak"
,,N5510DB,"Lumber, Softwood (Balsam, Fir and Jack Pine)"
,,N5510DBC,"Lumber, Cedar"
,,N5510DC,"Lumber, Softwood, Western"
,,N5510DCA,"Lumber, Softwood (Dense Douglas Fir)"
,,N5510DD,"Lumber, Pressure Treated"
,,N5510DE,"Lumber, Fire Retardant"
,,N5510DF,"Lumber, Hardwood Wharf Decking"
,,N5510DG,"Lumber, Softwood, Dressed, Graded"
,,N5510DH,"Lumber, Treated, Marine Construction"
,,N5510DJ,"Lumber, Rough, Local"
,,N5510E,"Handrail, Wood"
,,N5510F,"Poles, Line Construction"
,,N5510FA,"Poles, Line Construction, Wood"
,,N5510FAA,"Poles, Creosote Treated"
,,N5510FB,"Poles, Line Construction, Wood, Export"
,,N5510H,"Trusses, Roof, Wood"
,,N5510K,"Shavings, Wood (Bedding)"
,,N5510L,Runway Markers
,,N5510M,"Post, Cedar"
,,N5510N,"Posts, Sign (Fir, Pine, Spruce)"
,,N5510P,"Sawdust, Wood"
,,N5510R,"Flooring, Hardwood"
,,N5520,Millwork
,,N5520A,"Door Frames, Wood"
,,N5520B,"Doors, Wood Construction"
,,N5520BB,"Doors, Wood"
,,N5520BC,"Doors, Wood, Folding"
,,N5520BD,"Doors, Wood, Overhead"
,,N5520D,"Window Frames, Wood"
,,N5520E,"Shutters, Wood, Louvered, Window"
,5530 Plywood and Veneer,N5530,Plywood and Veneer
,,N5530A,"Plywood, Export"
,,N5530B,"Plywood, Hardwood"
,,N5530C,"Panels, Wood"
,,N5530D,"Veneer, Wood"
,,N5530E,"Plywood, Softwood"
56 Construction and Building Materials,"5610 Mineral Construction Materials, Bulk",N5610,"Mineral Construction Materials, Bulk"
,,N5610A,"Asphalt, Liquid Petroleum, Primer and Cement for Road Purpose"
,,N5610B,Cement
,,N5610BA,"Cement, Portland"
,,N5610BC,"Cement, Roofing"
,,N5610C,Concrete
,,N5610CB,"Concrete, Joint Sealer"
,,N5610CD,"Concrete, Ready-Mix"
,,N5610CE,"Concrete, Pre-Mixed in Bags"
,,N5610D,"Emulsion, Asphalt"
,,N5610E,"Primer, Asphalt"
,,N5610F,Precast Concrete Products
,,N5610G,Walk Way Compound (R-MIR-DEK)
,,N5610H,Compound Covering Deck (DEX-O-TEX)
,,N5610J,Compound Wing Walk
,,N5610K,Seamless Flooring
,,N5610L,Stone and Aggregate
,,N5610LA,"Aggregate, Construction, Fire Clay, Crushed"
,,N5610LC,"Stone, Aggregate, for Runway Ice Control"
,,N5610LE,"Gravel, Road"
,,N5610LF,"Stone, Crushed (Quarry Rock)"
,,N5610N,"Asphalt, Petroleum, Roofing"
,,N5610R,"Expansion Joint Filler, for Concrete"
,,N5610S,"Sand, Runway"
,,N5610T,"Lime, Hydrated, Structural"
,,N5610U,Soil
,,N5610V,"Stone, Decorative"
,,N5610W,Sand
,"5620 Building Glass, Tile, Brick and Block",N5620,"Tiles, Bricks and Blocks"
,,N5620A,"Tiles, Floor and Wall, Ceramic"
,,N5620AA,"Tile, Terrazzo and Marble"
,,N5620B,"Precast, Prestressed Concrete Units"
,,N5620BA,"Structural Members, Concrete, Precast, Prestressed"
,,N5620BB,"Slabs, Roof, Wall and Floor, Concrete, Precast, Prestressed"
,,N5620BC,"Piling, Concrete, Precast, Prestressed"
,,N5620BD,"Trenches, Concrete, Precast, Prestressed"
,,N5620BE,"Walls, Retaining, Concrete, Precast, Prestressed"
,,N5620C,"Tiles, Structural, Clay"
,,N5620D,"Bricks, Clay (Nonrefractory)"
,,N5620F,"Bricks and Blocks, Concrete"
,"5630 Pipe and Conduit, Nonmetallic",N5630,"Pipe and Conduit, Nonmetallic"
,,N5630B,"Pipe, Nonmetallic"
,,N5630BC,"Pipe, Nonmetallic, Concrete"
,,N5630C,"Manholes, Concrete, Precast, Prestressed"
,"5640 Wallboard, Building Paper and Thermal Insulation Materials",N5640,"Wallboard, Building Paper and Thermal Insulation Materials"
,,N5640A,Asbestos
,,N5640E,"Insulation, Thermal"
,,N5640EB,"Insulation, Thermal, Fibreglass"
,,N5640EC,"Insulation, Thermal, Pipe Covering (Except Asbestos)"
,,N5640ED,"Insulation, Thermal, Pipe Fitting Coverings, Fabricated"
,,N5640EF,"Insulation, Thermal, Polystyrene"
,,N5640EG,"Heaters, Water, Gas or Oil (Domestic)"
,,N5640EK,"Insulation, Thermal, Pipe Covering, Asbestos"
,,N5640EM,"Insulation, Thermal, Mineral Fibre"
