,,WR4320,POWER AND HAND PUMPS - RENTAL
,,WR4410,INDUSTRIAL BOILERS - RENTAL
,,WR4410A,"BOILERS, PORTABLE, RENTAL"
,,WR4460,AIR PURIFICATION EQUIPMENT - RENTAL
,,WR4510,PLUMBING FIXTURES AND ACCESSORIES - RENTAL
,,WR4510A,"TOILET, ELECTRIC/GAS, SANITATION - RENTAL"
,,WR4510AA,"PORTABLE TOILETS, RENTAL"
,,WR4520,SPACE HEATING EQUIPMENT AND DOMESTIC WATER HEATERS - RENTAL
,,WR4520A,"HEATERS, SPACE, ELECTRIC, AIR, RENTAL"
,,WR4520AB,"HEATERS, GAS OR OIL, RENTALS"
,,WR4530,FUEL BURNING EQUIPMENT UNITS - RENTAL
,,WR4540,"PLUMBING, HEATING AND SANITATION EQUIPMENT, MISCELLANEOUS -     RENTAL"
,,WR4610,WATER PURIFICATION EQUIPMENT - RENTAL
,,WR4910,MOTOR VEHICLE MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT - RENTAL
,,WR4930,LUBRICATION AND FUEL DISPENSING EQUIPMENT - RENTAL
,,WR4940,"MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT, MISCELLANEOUS - RENTAL"
,,WR5110,"HAND TOOLS, EDGED, NONPOWERED - RENTAL"
,,WR5120,"HAND TOOLS, NONEDGED, NONPOWERED - RENTAL"
,,WR5130,"HAND TOOLS, POWER-DRIVEN - RENTAL"
,,WR5140,TOOL AND HARDWARE BOXES - RENTAL
,,WR5210,"MEASURING TOOLS, CRAFTSMEN - RENTAL"
,,WR5220,INSPECTION GAGES AND PRECISION LAYOUT TOOLS - RENTAL
,,WR5280,"SETS, KITS, AND OUTFITS OF MEASURING TOOLS - RENTAL"
,,WR5340,MISCELLANEOUS HARDWARE - RENTAL
,,WR5410,PREFABRICATED AND PORTABLE BUILDINGS - RENTAL
,,WR5410A,"BUILDING, PREFABRICATED, PORTABLE OR RELOCATABLE, SCHOOLS AND   CLASSROOMS - RENTAL"
,,WR5411,RIGID WALL SHELTERS - RENTAL
,,WR5430,STORAGE TANKS - RENTAL
,,WR5440,SCAFFOLDING EQUIPMENT AND CONCRETE FORMS - RENTAL
,,WR5440B,"SCAFFOLDING, RENTALS"
,,WR5445,PREFABRICATED TOWER STRUCTURES - RENTAL
,,WR5680,"CONSTRUCTION MATERIAL, MISCELLANEOUS - RENTAL"
,,WR5805,TELEPHONE AND TELEGRAPH EQUIPMENT - RENT
,,WR5810,COMMUNICATIONS SECURITY EQUIPMENT AND COMPONENTS - RENTAL
,,WR5830,"INTERCOMMUNICATIONS AND PUBLIC ADDRESS SYSTEMS, EXCEPT AIRBORNE - RENTAL"
,,WR5835,SOUND RECORDING AND REPRODUCING EQUIPMENT - RENTAL
,,WR5836,VIDEO RECORDING AND REPRODUCING EQUIPMENT - RENTAL
,,WR5845,UNDERWATER SOUND EQUIPMENT - RENTAL
,,WR5855,"NIGHT VISION EQUIPMENT, EMITTED AND REFLECTED RADIATION - RENTAL"
,,WR5860,"STIMULATED COHERENT RADIATION DEVICES, COMPONENTS AND           ACCESSORIES - RENTAL"
,,WR5895,MISCELLANEOUS COMMUNICATIONS EQUIPMENT - RENTAL
,,WR5930,SWITCHES - RENTAL
,,WR5975,ELECTRICAL HARDWARE AND SUPPLIES - RENTAL
,,WR5985,"ANTENNAS, WAVEGUIDES AND RELATED EQUIPMENT - RENTAL"
,,WR5995,"CABLE, CORD, AND WIRE ASSEMBLIES, COMMUNICATION EQUIPMENT -     RENTAL"
,,WR5999,Miscellaneous Electrical and Electronic Components - Rental
,,WR6105,"MOTORS, ELECTRICAL - RENTAL"
,,WR6115,"GENERATORS AND GENERATOR SETS, ELECTRICAL - RENTAL"
,,WR6115AA,"GENERATORS, DIESEL AND GASOLINE, EXCEPT MARINE, ARMOURED FIGHTING VEHICLES AND AIRCRAFT - RENTAL"
,,WR6120,"TRANSFORMERS,DISTRIBUTION AND POWER STATION - RENTAL"
,,WR6130,"CONVERTERS, ELECTRICAL, NONROTATING - RENTAL (Uniterruptible power supply)"
,,WR6210,INDOOR AND OUTDOOR ELECTRIC LIGHTING FIXTURES - RENTAL
,,WR6310,TRAFFIC AND TRANSIT SIGNAL SYSTEMS - RENTAL
,,WR6515,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT AND SUPPLIES -      RENTAL"
,,WR6515A,OXYGEN MEDICAL EQUIPMENT - RENTAL
,,WR6525,"X-RAY EQUIPMENT AND SUPPLIES, MEDICAL, DENTAL AND VETERINARY -  RENTAL"
,,WR6530,"HOSPITAL FURNITURE, EQUIPMENT, UTENSILS AND SUPPLIES - RENTAL"
,,WR6532,HOSPITAL AND SURGICAL CLOTHING AND RELATED SPECIAL PURPOSE ITEMS - RENTAL
,,WR6625,ELECTRICAL AND ELECTRONIC PROPERTIES MEASURING AND TESTING      INSTRUMENTS - RENTAL
,,WR6630,CHEMICAL ANALYSIS INSTRUMENTS - RENTAL
,,WR6630A,"CHROMATOGRAPH, GAS - RENTAL"
,,WR6635,PHYSICAL PROPERTIES TESTING EQUIPMENT - RENTAL
,,WR6640,LABORATORY EQUIPMENT AND SUPPLIES - RENTAL
,,WR6655,Geophyscial Instruments - Rental
,,WR6655A,OCEANOGRAPHIC INSTRUMENTS - RENTAL
,,WR6660,METEOROLOGICAL INSTRUMENTS AND APPARATUS - RENTAL
,,WR6665,Hazard-Detecting Instruments & Apparatus - Rental
,,WR6670,SCALES AND BALANCES - RENTAL
,,WR6675,"DRAFTING, SURVEYING AND MAPPING INSTRUMENTS - RENTAL"
,,WR6675A,SURVEYING EQUIPMENT OR INSTRUMENTS - RENTAL
,,WR6685,"PRESSURE, TEMPERATURE, AND HUMIDITY MEASURING AND CONTROLLING   INSTRUMENTS - RENTAL"
,,WR6695,COMBINATION AND MISCELLANEOUS INSTRUMENTS - RENTAL
,,WR6710,"CAMERAS, MOTION PICTURE - RENTAL"
,,WR6720,"CAMERAS, STILL PICTURE - RENTAL"
,,WR6730,PHOTOGRAPHIC PROJECTION EQUIPMENT - RENTAL
,,WR6740,PHOTOGRAPHIC DEVELOPING AND FINISHING EQUIPMENT - RENTAL
,,WR6750,PHOTOGRAPHIC SUPPLIES - RENTAL
,,WR6760,PHOTOGRAPHIC EQUIPMENT AND ACCESSORIES - RENTAL
,,WR6770,"FILM, PROCESSED - RENTAL"
,,WR6810A,"DRUM DEPOSITS, FOR CHEMICALS"
,,WR6830,"GASES, COMPRESSED AND LIQUIFIED - RENTAL"
,,WR6930,OPERATION TRAINING DEVICES - RENTAL
,,WR7010,"AUTOMATIC DATA PROCESSING EQUIPMENT, SYSTEM CONFIGURATION-RENTAL"
,,WR7010AD,"COMPUTERS, DIGITAL SYSTEMS, MICRO - RENTAL"
,,WR7010DA,"COMPUTER AND TURNKEY SYSTEM, USED - RENT"
,,WR7020,"ADP CENTRAL PROCESSING UNIT (CPU,COMPUTER) ANALOG - RENT"
,,WR7021,"ADP CENTRAL PROCESSING UNIT (CPU,COMPUTER) DIGITAL - RENT"
,,WR7022,"ADP CENTRAL PROCESSING UNIT (CPU,COMPUTER) HYBRID - RENT"
,,WR7025,ADP INPUT-OUTPUT AND STORAGE DEVICES - RENTAL
,,WR7025B,"PRINTERS, PAGE, OTHER (ION, ELECTROSTATIC, ETC.) - RENT"
,,WR7035AN,PLOTTERS (STAND ALONE) - RENT
,,WR7105,HOUSEHOLD FURNITURE - RENTAL
,,WR7125,"CABINETS, LOCKERS, BINS AND SHELVING - RENTAL"
,,WR7220A,"MATS, SLUSH - RENTAL"
,,WR7290,"HOUSEHOLD AND COMMERCIAL FURNISHINGS AND APPLIANCES,            MISCELLANEOUS - RENTAL"
,,WR7460,VISIBLE RECORD EQUIPMENT - RENT
,,WR7830,RECREATIONAL AND GYMNASTIC EQUIPMENT - RENTAL
,,WR7910,FLOOR POLISHERS AND VACUUM CLEANING EQUIPMENT - RENTAL
,,WR7920,"BROOMS, BRUSHES, MOPS AND SPONGES - RENTAL"
,,WR8120,COMMERCIAL AND INDUSTRIAL GAS CYLINDERS - RENTAL
,,WR8135,PACKAGING AND PACKING BULK MATERIALS - RENTAL
,,WR8145,SPECIALIZED SHIPPING AND STORAGE CONTAINERS - RENTAL
,,WR8340,TENTS AND TARPAULINS - RENTAL
,,WR8405A,"COVERALLS, OVERALLS, WORK TYPE ONLY, COTTON PLUS COTTON BLENDS - RENTAL"
,,WR8415,"Clothing, Special Purpose - Rental"
,,WR8820,"LIVE ANIMALS, NOT RAISED FOR FOOD - RENTAL"
,,WR8960Z,Beverage Concentrate with Rental Dispensers
,,WR9905,SIGNS AND IDENTIFICATION PLATES - RENTAL
,,X111B,Leasing of Office Space
,,X112A,Conference Space and Facilities
,,X113A,"Leasing of Hotel, Restaurant Buildings etc."
,,X130A,Leasing of Educational Buildings
,,X170A,Leasing of  Warehouses
,,X190A,Leasing of Other Buildings
,,X193A,Leasing of Public Entertainment Buildings
